epoch,accuracy_train_before,accuracy_val_before,accuracy_test_before,accuracy_train_after,accuracy_val_after,accuracy_test_after
70,0.0,0.0,51.096248626708984,0.0,0.0,98.17911529541016
71,0.0,0.0,26.75078773498535,0.0,0.0,99.62145233154297
72,0.0,0.0,46.74175262451172,0.0,0.0,97.98873901367188
73,0.0,0.0,91.88790130615234,0.0,0.0,98.82006072998047
74,0.0,0.0,44.780635833740234,0.0,0.0,98.1845703125
75,0.0,0.0,86.59516906738281,0.0,0.0,99.73190307617188
76,0.0,0.0,23.756614685058594,0.0,0.0,98.25396728515625
77,0.0,0.0,44.95515823364258,0.0,0.0,97.98206329345703
78,0.0,0.0,75.27193450927734,0.0,0.0,99.12979888916016
79,0.0,0.0,36.60714340209961,0.0,0.0,99.55357360839844
80,0.0,0.0,73.6434097290039,0.0,0.0,99.7416000366211
81,0.0,0.0,46.186439514160156,0.0,0.0,98.62287902832031
82,0.0,0.0,35.72359848022461,0.0,0.0,98.56584167480469
83,0.0,0.0,91.28834533691406,0.0,0.0,99.63189697265625
84,0.0,0.0,56.17198181152344,0.0,0.0,99.02912139892578
85,0.0,0.0,95.3125,0.0,0.0,99.3923568725586
86,0.0,0.0,90.0,0.0,0.0,98.77906799316406
87,0.0,0.0,73.14814758300781,0.0,0.0,99.44444274902344
88,0.0,0.0,66.66667175292969,0.0,0.0,99.5999984741211
89,0.0,0.0,80.62442779541016,0.0,0.0,98.80624389648438
90,0.0,0.0,78.3185806274414,0.0,0.0,96.46017456054688
91,0.0,0.0,72.85636138916016,0.0,0.0,99.6176986694336
92,0.0,0.0,82.0388412475586,0.0,0.0,99.8613052368164
93,0.0,0.0,83.59683990478516,0.0,0.0,98.41897583007812
94,0.0,0.0,71.40496063232422,0.0,0.0,99.2562026977539
95,0.0,0.0,68.4576187133789,0.0,0.0,99.58314514160156
96,0.0,0.0,3.870513677597046,0.0,0.0,99.4018325805664
97,0.0,0.0,5.957883834838867,0.0,0.0,99.3836669921875
98,0.0,0.0,31.332080841064453,0.0,0.0,99.81238555908203
99,0.0,0.0,20.589841842651367,0.0,0.0,99.34461975097656
